medicine_name,generic_name,platform,day,price,is_stockout
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,25,75.22,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,26,73.35,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,27,79.5,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,28,77.11,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,29,75.1,0
Telmisartan 40mg,Telmisartan 40mg,PharmEasy,30,77.42,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,1,71.62,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,2,72.09,1
Telmisartan 40mg,Telmisartan 40mg,Netmeds,3,68.0,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,4,70.71,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,5,71.83,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,6,72.49,1
Telmisartan 40mg,Telmisartan 40mg,Netmeds,7,70.58,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,8,71.76,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,9,71.31,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,10,72.57,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,11,74.0,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,12,71.97,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,13,70.6,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,14,71.64,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,15,75.22,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,16,71.63,1
Telmisartan 40mg,Telmisartan 40mg,Netmeds,17,71.24,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,18,72.49,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,19,73.02,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,20,72.5,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,21,71.19,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,22,73.91,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,23,73.87,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,24,74.64,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,25,74.04,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,26,76.18,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,27,75.05,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,28,74.84,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,29,75.86,0
Telmisartan 40mg,Telmisartan 40mg,Netmeds,30,74.45,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,1,78.56,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,2,79.44,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,3,75.98,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,4,79.38,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,5,79.1,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,6,80.01,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,7,81.09,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,8,80.47,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,9,78.54,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,10,81.1,1
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,11,82.45,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,12,81.64,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,13,78.01,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,14,81.05,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,15,78.42,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,16,79.9,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,17,81.06,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,18,80.95,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,19,82.3,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,20,83.36,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,21,81.62,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,22,80.39,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,23,78.04,1
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,24,83.23,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,25,81.11,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,26,81.29,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,27,81.52,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,28,82.25,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,29,82.4,0
Telmisartan 40mg,Telmisartan 40mg,Tata 1mg,30,81.33,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,1,76.45,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,2,75.78,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,3,75.72,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,4,75.81,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,5,76.83,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,6,75.73,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,7,72.75,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,8,76.73,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,9,75.51,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,10,77.67,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,11,76.67,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,12,78.4,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,13,76.03,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,14,75.22,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,15,77.85,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,16,77.46,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,17,76.18,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,18,79.49,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,19,76.87,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,20,77.35,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,21,80.09,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,22,79.49,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,23,77.11,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,24,78.39,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,25,77.17,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,26,80.47,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,27,80.57,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,28,82.1,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,29,82.89,0
Telmisartan 40mg,Telmisartan 40mg,Apollo Pharmacy,30,78.56,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,1,30.53,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,2,29.07,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,3,30.41,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,4,30.66,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,5,29.93,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,6,30.19,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,7,31.24,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,8,31.07,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,9,31.9,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,10,31.91,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,11,30.11,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,12,30.89,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,13,30.67,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,14,31.85,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,15,31.67,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,16,31.01,1
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,17,31.19,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,18,32.55,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,19,31.65,1
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,20,30.78,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,21,31.46,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,22,33.35,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,23,32.9,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,24,31.65,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,25,32.61,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,26,33.16,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,27,31.7,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,28,33.44,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,29,33.16,0
Amlodipine 5mg,Amlodipine Besylate 5mg,PharmEasy,30,32.56,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,1,28.94,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,2,28.87,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,3,29.01,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,4,28.98,1
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,5,28.5,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,6,28.69,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,7,29.06,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,8,29.33,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,9,29.78,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,10,30.61,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,11,29.73,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,12,30.07,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,13,30.3,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,14,30.31,1
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,15,29.48,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,16,30.87,1
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,17,30.87,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,18,30.38,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,19,29.91,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,20,30.52,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,21,29.71,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,22,31.56,1
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,23,30.44,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,24,30.74,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,25,31.81,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,26,29.68,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,27,31.93,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,28,31.49,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,29,32.36,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Netmeds,30,30.96,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,1,31.81,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,2,31.11,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,3,32.49,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,4,32.57,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,5,33.11,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,6,32.1,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,7,33.51,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,8,31.66,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,9,32.37,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,10,31.88,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,11,32.72,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,12,32.13,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,13,33.5,1
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,14,33.2,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,15,32.31,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,16,33.63,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,17,34.2,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,18,33.66,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,19,32.54,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,20,33.41,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,21,34.04,1
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,22,33.55,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,23,33.15,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,24,34.67,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,25,33.82,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,26,35.1,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,27,33.87,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,28,34.09,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,29,34.03,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Tata 1mg,30,34.4,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,1,30.98,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,2,30.2,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,3,30.19,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,4,29.97,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,5,30.0,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,6,30.37,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,7,30.98,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,8,31.51,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,9,31.75,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,10,31.68,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,11,32.59,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,12,32.91,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,13,31.73,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,14,31.41,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,15,33.43,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,16,32.93,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,17,32.98,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,18,32.05,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,19,33.03,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,20,32.69,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,21,32.65,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,22,32.75,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,23,33.21,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,24,33.91,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,25,34.49,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,26,32.95,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,27,33.42,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,28,33.34,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,29,33.77,0
Amlodipine 5mg,Amlodipine Besylate 5mg,Apollo Pharmacy,30,32.05,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,1,44.9,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,2,47.04,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,3,44.69,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,4,45.04,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,5,45.0,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,6,45.47,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,7,44.54,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,8,45.32,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,9,46.28,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,10,46.38,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,11,46.33,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,12,47.45,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,13,46.72,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,14,47.61,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,15,48.55,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,16,47.4,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,17,45.54,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,18,47.06,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,19,47.03,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,20,48.43,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,21,47.0,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,22,46.48,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,23,46.87,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,24,46.27,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,25,44.86,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,26,49.45,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,27,47.72,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,28,46.75,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,29,49.43,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,PharmEasy,30,49.71,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,1,43.0,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,2,41.81,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,3,42.66,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,4,42.96,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,5,43.29,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,6,42.44,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,7,44.29,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,8,41.75,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,9,44.64,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,10,44.94,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,11,43.54,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,12,43.9,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,13,45.36,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,14,44.72,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,15,43.97,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,16,44.17,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,17,44.89,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,18,46.2,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,19,44.49,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,20,44.45,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,21,44.89,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,22,44.99,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,23,45.33,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,24,45.1,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,25,46.29,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,26,44.6,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,27,45.82,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,28,45.96,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,29,44.97,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Netmeds,30,46.11,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,1,47.83,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,2,45.09,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,3,46.64,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,4,49.19,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,5,47.2,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,6,46.74,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,7,46.22,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,8,47.06,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,9,48.05,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,10,47.08,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,11,48.99,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,12,47.68,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,13,48.86,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,14,50.02,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,15,50.05,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,16,49.15,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,17,47.9,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,18,49.02,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,19,49.48,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,20,51.62,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,21,47.61,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,22,49.42,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,23,50.16,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,24,49.77,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,25,49.97,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,26,49.13,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,27,50.86,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,28,50.1,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,29,50.37,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Tata 1mg,30,51.27,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,1,45.73,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,2,47.3,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,3,45.03,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,4,46.56,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,5,45.65,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,6,45.52,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,7,48.36,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,8,45.58,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,9,46.87,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,10,45.71,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,11,48.14,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,12,46.74,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,13,48.18,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,14,47.85,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,15,49.51,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,16,46.14,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,17,46.71,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,18,48.62,1
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,19,48.11,0
Levocetirizine 5mg,Levocetirizine Dihydrochloride 5mg,Apollo Pharmacy,20,47.69,0
